1	4.586883	17.629145	22.216028
1	4.579368	17.425331	22.004699
1	4.565086	17.439217	22.004303
1	4.549050	17.567327	22.116377
1	4.538553	17.282288	21.820841
1	4.548511	16.224997	20.773508
